,image_identifier,catalog_id,Sensor,Pan Resolution,MS Resolution,Date,Cloud Cover,Off Nadir Angle,Sun Elevation,Target Azimuth,Footprint WKT,Footprint Area (km2),Footprint AOI Inter Percent,x
2016-07-06 21:35:52.197,104001001E494A00,104001001E494A00,WORLDVIEW03_VNIR,0.381165593862534,1.52556824684143,2016-07-06 21:35:52.197,21,27.4783153533936,76.0134735107422,157.837051391602,"MULTIPOLYGON(((-157.8551484 21.75691083, -157.7079619 21.74233686, -157.7079079 21.70654371, -157.7078606 21.67073074, -157.7078348 21.63485631, -157.7077862 21.59891472, -157.7077199 21.56293985, -157.707658 21.52693603, -157.7076186 21.49090218, -157.7075707 21.45482764, -157.7075253 21.41872256, -157.7075186 21.38265642, -157.707459 21.34645596, -157.7079356 21.31136832, -157.7073817 21.27403004, -157.7072791 21.23763576, -157.707233 21.20737275, -157.8557993 21.2238952, -157.8557621 21.25410212, -157.8557233 21.29026545, -157.8557813 21.32662286, -157.8561606 21.36376535, -157.856327 21.40033478, -157.8561945 21.43615235, -157.8556409 21.4708745, -157.8555385 21.5066713, -157.8558205 21.54341206, -157.8553477 21.57817052, -157.8553233 21.61401155, -157.8552845 21.64982386, -157.8552207 21.68556366, -157.8551826 21.72125163, -157.8551484 21.75691083)))",906.4932878176719,56.01389525329441,51
2016-07-06 21:36:07.047,104001001F187600,104001001F187600,WORLDVIEW03_VNIR,0.348020285367966,1.39373731613159,2016-07-06 21:36:07.047,31,20.847110748291,75.9580535888672,145.131530761719,"MULTIPOLYGON(((-157.8359004 21.20886231, -157.9796721 21.22200194, -157.9793792 21.25555355, -157.9791249 21.28885744, -157.9788872 21.32193032, -157.9786504 21.35467851, -157.9783912 21.38710525, -157.978379 21.41966899, -157.9784108 21.4520363, -157.9783954 21.4840386, -157.978407 21.51580654, -157.9783456 21.54724617, -157.9780591 21.57817251, -157.9779773 21.6091527, -157.9775352 21.63950479, -157.9769796 21.66954253, -157.9765539 21.69962118, -157.9763938 21.7298299, -157.9763097 21.74743377, -157.8386442 21.74007967, -157.838592 21.72219666, -157.8384859 21.6916299, -157.8383713 21.66089445, -157.8382419 21.6300149, -157.838115 21.59894026, -157.8379737 21.567683, -157.8378796 21.53628835, -157.8376896 21.50459441, -157.8374899 21.47269965, -157.8374241 21.44076518, -157.838595 21.4104163, -157.8379596 21.37725857, -157.837277 21.34373487, -157.8366991 21.3100671, -157.8363382 21.2764287, -157.8361092 21.24277133, -157.8359004 21.20886231)))",851.7037004838445,62.56423976072051,52
2016-07-18 21:31:55.035,104001001F254200,104001001F254200,WORLDVIEW03_VNIR,0.318681478500366,1.2749217748642,2016-07-18 21:31:55.035,99,10.9168996810913,74.5583648681641,29.2399749755859,"MULTIPOLYGON(((-158.0173225 21.43335448, -157.8878037 21.43509892, -157.8877673 21.40625848, -157.8875092 21.37768992, -157.8873592 21.34902259, -157.8873049 21.32015016, -157.8872791 21.29123151, -157.8872808 21.27069093, -158.0172006 21.26824184, -158.0171878 21.28887628, -158.0172003 21.31782193, -158.0172071 21.34677929, -158.0171981 21.37570169, -158.0172711 21.40454372, -158.0173225 21.43335448)))",245.40192293444863,12.58387715266897,53
2016-07-24 21:28:36.828,10400100208FE600,10400100208FE600,WORLDVIEW03_VNIR,0.343275040388107,1.37362062931061,2016-07-24 21:28:36.828,95,19.9133281707764,73.6175842285156,199.847640991211,"MULTIPOLYGON(((-158.0007947 21.42911099, -157.8637327 21.43698252, -157.8640283 21.40438739, -157.8640888 21.37244854, -157.8643828 21.33983136, -157.864483 21.30775115, -157.8645136 21.28550116, -158.0008336 21.27929964, -158.0008573 21.30140448, -158.0008859 21.33323292, -158.0009264 21.36502537, -158.0009067 21.39696043, -158.0007947 21.42911099)))",236.3067156136089,35.728638134168975,54
2016-07-24 21:29:29.528,104001001F0ADC00,104001001F0ADC00,WORLDVIEW03_VNIR,0.323956429958344,1.29575121402741,2016-07-24 21:29:29.528,97,13.4066648483276,73.8232116699219,0.155049905180931,"MULTIPOLYGON(((-157.9966308 21.42847195, -157.866119 21.4274521, -157.8661425 21.39815884, -157.866178 21.36858179, -157.8661908 21.33943528, -157.86621 21.30988629, -157.8661976 21.28669445, -157.9966733 21.28661317, -157.9967005 21.30988264, -157.9966938 21.33959191, -157.9966774 21.3693194, -157.9966573 21.3989614, -157.9966308 21.42847195)))",211.67341739389468,33.816111186865506,55
2016-07-30 21:25:48.121,1040010020D7A100,1040010020D7A100,WORLDVIEW03_VNIR,0.381632536649704,1.52743053436279,2016-07-30 21:25:48.121,24,27.5485191345215,72.8352890014648,208.077331542969,"MULTIPOLYGON(((-157.8906004 21.74257814, -157.7401724 21.76134127, -157.7402011 21.72588521, -157.7402276 21.69042522, -157.7402699 21.65492353, -157.7403065 21.6193787, -157.7403313 21.58380623, -157.7403585 21.54822365, -157.7403874 21.51263218, -157.7404166 21.47701907, -157.7404305 21.44141691, -157.7404768 21.40575755, -157.7404103 21.37029986, -157.7402319 21.33498655, -157.7400047 21.29976052, -157.7406156 21.26289502, -157.7406497 21.22712522, -157.7406533 21.22371246, -157.8900495 21.20572964, -157.8900518 21.2089917, -157.8900809 21.24471737, -157.8901042 21.28042915, -157.8901344 21.31612433, -157.8900734 21.35196718, -157.8894955 21.3886337, -157.8893744 21.42448485, -157.8885629 21.46151829, -157.8890328 21.49633819, -157.8900487 21.53022495, -157.8901619 21.56564407, -157.8904402 21.60078418, -157.8904797 21.63628077, -157.8905083 21.67174311, -157.8905553 21.70716286, -157.8906004 21.74257814)))",921.931602148458,89.91931702702821,56
2016-07-30 21:26:09.672,1040010020A1AE00,1040010020A1AE00,WORLDVIEW03_VNIR,0.342086464166641,1.36879050731659,2016-07-30 21:26:09.672,19,19.5620536804199,72.8168563842773,218.576049804688,"MULTIPOLYGON(((-158.002638 21.4286654, -157.86284 21.4389147, -157.8630833 21.40756893, -157.8633554 21.3761879, -157.8638287 21.34455857, -157.8640206 21.31329292, -157.8640841 21.28522261, -158.0026955 21.27619285, -158.0027468 21.30407957, -158.0027922 21.335127, -158.0028668 21.36616051, -158.0028198 21.39733664, -158.002638 21.4286654)))",244.59314856423765,36.32547731742827,57
2016-07-30 21:26:39.022,104001001F427000,104001001F427000,WORLDVIEW03_VNIR,0.313993006944656,1.25605154037476,2016-07-30 21:26:39.022,39,7.96985387802124,73.0581512451172,293.514770507812,"MULTIPOLYGON(((-157.8617169 21.48712425, -157.7322753 21.48608484, -157.7322753 21.457812, -157.7323623 21.42957772, -157.7323835 21.40134891, -157.7323525 21.37312764, -157.732369 21.34492347, -157.7318757 21.31647848, -157.7323759 21.28848837, -157.7324848 21.26031351, -157.7325207 21.23210633, -157.7325331 21.22182094, -157.8614405 21.22291813, -157.8614508 21.23316451, -157.8614776 21.26137299, -157.8615048 21.28958391, -157.8615228 21.3177874, -157.8614457 21.34594755, -157.8611922 21.37403861, -157.8611883 21.40222304, -157.8609025 21.43033247, -157.8615451 21.45881549, -157.8617169 21.48712425)))",391.44567386328947,61.36784073231275,58
2016-07-30 21:27:00.872,10400100201F3300,10400100201F3300,WORLDVIEW03_VNIR,0.332988619804382,1.33180499076843,2016-07-30 21:27:00.872,7,16.7679405212402,73.0152740478516,340.220397949219,"MULTIPOLYGON(((-157.998901 21.4330283, -157.8648394 21.42734914, -157.8650415 21.39718815, -157.8651353 21.36672399, -157.8653919 21.33673416, -157.8654803 21.30626835, -157.8655053 21.2817391, -157.9989217 21.28613782, -157.9989545 21.3107119, -157.9989701 21.34135595, -157.999006 21.37205097, -157.9989707 21.40257843, -157.998901 21.4330283)))",224.51544120715903,34.72951332066576,59
2016-07-31 21:41:58.971,104001001F1C2700,104001001F1C2700,WORLDVIEW03_VNIR,0.376411944627762,1.50659728050232,2016-07-31 21:41:58.971,59,26.6909809112549,76.4913940429688,107.432983398438,"MULTIPOLYGON(((-157.7632877 20.95677136, -157.9265989 20.97888007, -157.9264555 21.01223897, -157.9262817 21.04539494, -157.9261511 21.07837385, -157.9260169 21.11115114, -157.9259111 21.1437498, -157.9257905 21.17621081, -157.9257025 21.20855589, -157.9256079 21.24074609, -157.9255094 21.27278229, -157.9254259 21.30470743, -157.9254053 21.33653834, -157.9253941 21.36824636, -157.9259729 21.40005292, -157.926443 21.43168703, -157.9268451 21.46320445, -157.9274826 21.49467566, -157.9280676 21.52603329, -157.9290449 21.55738992, -157.927217 21.58806226, -157.925608 21.61879247, -157.9251142 21.64974919, -157.9251116 21.68075355, -157.9251361 21.71172873, -157.925176 21.74269023, -157.9252204 21.7736392, -157.9252828 21.8045718, -157.9252954 21.809966, -157.7634217 21.80840817, -157.7634416 21.80264394, -157.7635566 21.77093545, -157.7636606 21.73921289, -157.7637612 21.70748099, -157.7638487 21.67573698, -157.7639241 21.6439624, -157.7639744 21.61214394, -157.76404 21.58030801, -157.7640999 21.54840941, -157.7641442 21.51644939, -157.7641689 21.48442585, -157.764224 21.45234594, -157.7643413 21.42020045, -157.7644885 21.38800277, -157.7646489 21.3557139, -157.7666822 21.32404095, -157.7652469 21.29095556, -157.7641061 21.25781562, -157.7640654 21.22500242, -157.7640034 21.19203376, -157.7639192 21.15890739, -157.7638412 21.12565606, -157.7637341 21.09226425, -157.7636427 21.05869291, -157.7635234 21.02491156, -157.7634298 20.99094749, -157.7632877 20.95677136)))",1564.106337097558,100.0,60
2016-08-05 21:23:19.866,104001001FC9E000,104001001FC9E000,WORLDVIEW03_VNIR,0.400647938251495,1.60500741004944,2016-08-05 21:23:19.866,53,30.1712226867676,71.8613128662109,219.510635375977,"MULTIPOLYGON(((-157.8524814 21.28139023, -158.0155574 21.25140567, -158.0151015 21.28897167, -158.0146444 21.32623726, -158.0142605 21.36304571, -158.0135947 21.39981483, -158.0129848 21.42910655, -157.854078 21.45397928, -157.8521355 21.4279121, -157.8523511 21.39169764, -157.852554 21.35510929, -157.8527429 21.31813139, -157.8524814 21.28139023)))",325.2024707259839,47.44402462242233,61
2016-08-05 21:23:31.166,104001001FCA5D00,104001001FCA5D00,WORLDVIEW03_VNIR,0.369706958532333,1.48052382469177,2016-08-05 21:23:31.166,54,25.4493637084961,71.9052200317383,226.545074462891,"MULTIPOLYGON(((-157.8623124 21.2374901, -158.0160563 21.21719563, -158.0157037 21.25141128, -158.0153801 21.2853424, -158.0150179 21.31904077, -158.0147083 21.35250069, -158.0143649 21.385667, -158.0137243 21.41884531, -158.0132352 21.44235015, -157.863477 21.45755525, -157.8621958 21.4359524, -157.8626165 21.40319666, -157.8623919 21.37076964, -157.8629173 21.3372988, -157.8628874 21.30413223, -157.8626138 21.27092767, -157.8623124 21.2374901)))",388.833511443599,37.301036858558994,62
2016-08-05 21:24:09.566,104001001FA23E00,104001001FA23E00,WORLDVIEW03_VNIR,0.328562796115875,1.31394696235657,2016-08-05 21:24:09.566,51,15.3021287918091,72.050651550293,289.935882568359,"MULTIPOLYGON(((-157.8644957 21.28365127, -158.001177 21.28590394, -158.0011176 21.31511277, -158.0010881 21.34436272, -158.0011477 21.37366034, -158.0010105 21.40292275, -158.0008283 21.43218832, -157.8627595 21.42738311, -157.8633355 21.39881367, -157.8635003 21.36995295, -157.8641376 21.34127155, -157.8643763 21.31246191, -157.8644957 21.28365127)))",228.5388681430241,36.103365018657314,63
2016-08-05 21:24:21.966,1040010021919700,1040010021919700,WORLDVIEW03_VNIR,0.334071636199951,1.33531093597412,2016-08-05 21:24:21.966,24,17.0919399261475,72.2584838867188,319.626251220703,"MULTIPOLYGON(((-157.6942258 21.22441302, -157.8290243 21.23002319, -157.8291351 21.259909, -157.8292715 21.2898535, -157.8289058 21.31945581, -157.8288329 21.34942282, -157.8285166 21.37925051, -157.8292221 21.41035478, -157.8298453 21.44156093, -157.830121 21.47255869, -157.8302737 21.49988302, -157.6926997 21.49145708, -157.692881 21.46450405, -157.6930853 21.43394832, -157.6932723 21.40356736, -157.6934295 21.37331221, -157.6936213 21.34328024, -157.6935333 21.31310726, -157.6938894 21.28355081, -157.6940906 21.25399193, -157.6942258 21.22441302)))",418.4731563098373,28.817786123572013,64
2016-08-11 21:20:55.659,104001001FBCAB00,104001001FBCAB00,WORLDVIEW03_VNIR,0.396728903055191,1.58775329589844,2016-08-11 21:20:55.659,28,29.7436637878418,70.9276885986328,233.227279663086,"MULTIPOLYGON(((-158.0168813 21.43058076, -157.8508332 21.45522277, -157.8481767 21.42271247, -157.8498142 21.38705342, -157.850171 21.35233167, -157.8511451 21.31714038, -157.851413 21.28348549, -158.0172393 21.25870669, -158.0173304 21.29198599, -158.0173457 21.3265523, -158.0174504 21.36104746, -158.017258 21.39575065, -158.0168813 21.43058076)))",329.609201349362,49.62507337053285,65
2016-08-11 21:21:09.959,1040010020504900,1040010020504900,WORLDVIEW03_VNIR,0.366381585597992,1.46594345569611,2016-08-11 21:21:09.959,23,24.9809646606445,70.9822692871094,246.173919677734,"MULTIPOLYGON(((-158.0111939 21.42974524, -157.8550256 21.44220384, -157.8538629 21.41104262, -157.8545718 21.3790778, -157.8553348 21.34711781, -157.8560306 21.3151973, -157.856201 21.28446922, -158.0113185 21.27242104, -158.0114096 21.30288984, -158.0114854 21.33452236, -158.0116594 21.36612633, -158.0115029 21.39789926, -158.0111939 21.42974524)))",282.6852249414552,44.77161283427588,66
2016-08-11 21:21:48.610,1040010020D22000,1040010020D22000,WORLDVIEW03_VNIR,0.353627651929855,1.41436624526977,2016-08-11 21:21:48.610,22,22.2876758575439,71.1269912719727,304.697662353516,"MULTIPOLYGON(((-158.0063996 21.44115859, -157.8578162 21.42843365, -157.8584562 21.39755308, -157.8588081 21.36648508, -157.8596025 21.33572459, -157.8599643 21.30474274, -157.8600741 21.27361831, -158.0066226 21.2854033, -158.0066761 21.31643601, -158.0067507 21.34765124, -158.0068487 21.37894186, -158.0066041 21.41003765, -158.0063996 21.44115859)))",263.1255122504055,40.77573855984108,67
2016-08-11 21:21:59.959,10400100218F6B00,10400100218F6B00,WORLDVIEW03_VNIR,0.368817657232285,1.47492456436157,2016-08-11 21:21:59.959,23,25.2654685974121,71.1695175170898,318.932464599609,"MULTIPOLYGON(((-158.0070316 21.44752491, -157.8559936 21.42862004, -157.8565122 21.39579027, -157.8570568 21.36301027, -157.8577648 21.33046918, -157.8580076 21.29746548, -157.8580929 21.26767704, -158.0072794 21.28508716, -158.0073399 21.31482035, -158.0074263 21.34809695, -158.007534 21.38143914, -158.0072777 21.41446683, -158.0070316 21.44752491)))",278.79946476652106,42.69123023575626,68
2016-08-12 21:36:41.958,1040010020D33E00,1040010020D33E00,WORLDVIEW03_VNIR,0.34809273481369,1.39292025566101,2016-08-12 21:36:41.958,45,21.151969909668,74.3164825439453,149.051254272461,"MULTIPOLYGON(((-158.0019469 21.4383962, -157.8633483 21.42987894, -157.8628902 21.39725292, -157.8627459 21.3650914, -157.8621744 21.33228736, -157.8620399 21.30014115, -157.8619896 21.27446145, -158.0017799 21.28464388, -158.0017729 21.31030369, -158.00177 21.3422542, -158.0017225 21.37412951, -158.0018347 21.40626944, -158.0019469 21.4383962)))",247.03650701429345,37.52601962703624,69
2016-08-12 21:37:46.958,1040010020B29700,1040010020B29700,WORLDVIEW03_VNIR,0.3807053565979,1.52242732048035,2016-08-12 21:37:46.958,39,27.2745857238769,74.5490112304688,42.4750595092773,"MULTIPOLYGON(((-158.0084416 21.43017638, -157.853383 21.45145462, -157.8551156 21.41562471, -157.8542391 21.38228548, -157.8536777 21.34863382, -157.8530578 21.31510428, -157.852883 21.28491846, -158.0080789 21.26347241, -158.0080625 21.29402518, -158.008054 21.32813427, -158.0080153 21.36234607, -158.0081611 21.39636916, -158.0084416 21.43017638)))",295.1048439962364,46.29079173788247,70
2016-08-18 21:34:56.202,1040010020B78500,1040010020B78500,WORLDVIEW03_VNIR,0.335983783006668,1.34387564659119,2016-08-18 21:34:56.202,77,17.7583141326904,73.3933181762695,45.6895332336426,"MULTIPOLYGON(((-157.8539409 21.49052866, -157.7165048 21.49796688, -157.7164644 21.46779354, -157.7164192 21.43762031, -157.716379 21.40744489, -157.7164398 21.37717912, -157.7163706 21.34703073, -157.7171188 21.31617624, -157.7163249 21.28664941, -157.716265 21.25644705, -157.7162137 21.22944715, -157.854096 21.22154345, -157.8540951 21.24871532, -157.8540771 21.2789792, -157.85409 21.30917084, -157.8544049 21.33906871, -157.8547574 21.36892779, -157.8548309 21.399057, -157.8551222 21.42897418, -157.8540174 21.46025148, -157.8539409 21.49052866)))",425.49992519506736,54.5032236770568,71
2016-08-24 21:31:29.196,104001002184E100,104001002184E100,WORLDVIEW03_VNIR,0.338532865047455,1.35463261604309,2016-08-24 21:31:29.196,63,18.7207565307617,71.833984375,180.979293823242,"MULTIPOLYGON(((-157.8534646 21.49065517, -157.7191791 21.49112049, -157.719186 21.45952804, -157.719192 21.42793637, -157.7191958 21.39637057, -157.7192045 21.36484055, -157.7192283 21.33349978, -157.7192543 21.30216962, -157.7192596 21.2700941, -157.7192737 21.23853125, -157.7192738 21.2298986, -157.8533581 21.22988152, -157.8533645 21.23847237, -157.853374 21.2699748, -157.8533787 21.30151059, -157.8533652 21.33337523, -157.8533399 21.36542289, -157.8533289 21.39736184, -157.853327 21.42919529, -157.8534393 21.45921553, -157.8534646 21.49065517)))",401.92112571165774,53.35320164206125,72
2016-08-24 21:32:19.396,1040010021888F00,1040010021888F00,WORLDVIEW03_VNIR,0.330987989902496,1.32284367084503,2016-08-24 21:32:19.396,40,15.756872177124,71.8496627807617,21.5734386444092,"MULTIPOLYGON(((-157.8258055 21.22372871, -157.9552226 21.22158591, -157.9554001 21.25050641, -157.9555391 21.27950621, -157.9556965 21.30851887, -157.9558408 21.337708, -157.9560171 21.36713923, -157.956232 21.39656253, -157.9565036 21.42599528, -157.9568455 21.45548424, -157.9571107 21.48532785, -157.9573888 21.51534733, -157.9577076 21.54543881, -157.9579622 21.57592808, -157.9581824 21.60681561, -157.9580408 21.63903532, -157.9581959 21.67061291, -157.958414 21.70227642, -157.9586847 21.73406057, -157.9587595 21.74276952, -157.8216065 21.74890562, -157.8216947 21.74004046, -157.8220056 21.70798116, -157.8223081 21.67618719, -157.8226086 21.64462882, -157.8229035 21.61329389, -157.8231637 21.58221455, -157.8234388 21.55134128, -157.823707 21.52066882, -157.8239548 21.4902097, -157.8242052 21.45993061, -157.8244994 21.42969571, -157.8251453 21.39898038, -157.825253 21.36950227, -157.8253909 21.3400176, -157.825452 21.31093104, -157.8254875 21.28199951, -157.8256711 21.25282786, -157.8258055 21.22372871)))",798.198461721774,74.67195692522151,73
2016-08-24 21:32:35.145,10400100201FE700,10400100201FE700,WORLDVIEW03_VNIR,0.363468915224075,1.45357024669647,2016-08-24 21:32:35.145,32,24.3688793182373,72.0050201416016,19.93821144104,"MULTIPOLYGON(((-157.8413317 21.74324037, -157.6986651 21.75352414, -157.6987026 21.71930417, -157.6986765 21.68506781, -157.6986726 21.65089029, -157.6986998 21.61673762, -157.6987485 21.58262454, -157.6987315 21.54847132, -157.6987272 21.51434412, -157.6987369 21.48023233, -157.6987318 21.44613025, -157.6987374 21.41203249, -157.6987464 21.37795081, -157.6987403 21.34387156, -157.6989996 21.30921403, -157.6987837 21.27566139, -157.698738 21.24176164, -157.6987477 21.22286056, -157.8412388 21.21145018, -157.8412327 21.23052213, -157.8412264 21.2646161, -157.8412601 21.29865654, -157.8414597 21.33227629, -157.8417204 21.36575539, -157.842011 21.39910476, -157.841481 21.43470593, -157.8413102 21.4693806, -157.8412948 21.50360391, -157.8413338 21.53772734, -157.8413408 21.57201186, -157.8413036 21.60619521, -157.8412919 21.64040767, -157.8413086 21.67465236, -157.8413512 21.70895059, -157.8413317 21.74324037)))",869.1876408304033,41.613175195731344,74
2016-08-30 21:28:59.290,1040010021C91A00,1040010021C91A00,WORLDVIEW03_VNIR,0.329136550426483,1.31692957878113,2016-08-30 21:28:59.290,73,15.7155380249023,70.3495407104492,201.63671875,"MULTIPOLYGON(((-157.8529081 21.49016124, -157.7199912 21.49432096, -157.7200189 21.46407682, -157.7200481 21.43383188, -157.7200781 21.40359271, -157.7200807 21.37346594, -157.7201284 21.34323358, -157.7198634 21.31384243, -157.7201992 21.28283402, -157.7202402 21.25263854, -157.7202833 21.22245949, -157.7202849 21.22139106, -157.8526302 21.21765569, -157.8526308 21.21866222, -157.8526523 21.24879496, -157.8526809 21.27893106, -157.852682 21.30914312, -157.852539 21.33966835, -157.8523364 21.37031357, -157.8523236 21.4005639, -157.8523287 21.43081333, -157.8528365 21.46002895, -157.8529081 21.49016124)))",414.76205715664275,52.48133318239076,75
2016-08-31 21:46:57.339,10400100218C0400,10400100218C0400,WORLDVIEW03_VNIR,0.953487932682037,3.80426096916199,2016-08-31 21:46:57.339,42,53.5487174987793,73.1992492675781,35.4711265563965,"MULTIPOLYGON(((-157.545306 21.23520264, -157.8883788 21.01160978, -157.8899006 21.078598, -157.8915648 21.14642446, -157.8932392 21.21522661, -157.8949016 21.28508539, -157.8970094 21.35548988, -157.9019782 21.42323691, -157.9063639 21.49278197, -157.9039458 21.51776072, -157.5306569 21.79687434, -157.5313252 21.7722791, -157.5334878 21.69176116, -157.5355506 21.61262617, -157.5376244 21.53466785, -157.5396381 21.45800787, -157.5415613 21.3826069, -157.5433876 21.30840539, -157.545306 21.23520264)))",2193.022239410298,97.26932125906826,76
2016-09-03 20:54:59.535,1040010022509B00,1040010022509B00,WORLDVIEW03_VNIR,0.912217497825623,3.65145015716553,2016-09-03 20:54:59.535,95,53.7443504333496,63.111255645752,264.148406982422,"MULTIPOLYGON(((-157.9485446 21.51792843, -157.4516771 21.57253914, -157.4519081 21.5201606, -157.4521549 21.46777945, -157.4524005 21.41540114, -157.4526062 21.36303142, -157.452775 21.31063469, -157.4529666 21.25821796, -157.4531031 21.23244342, -157.9555759 21.17133716, -157.9556563 21.19687065, -157.9558899 21.25021185, -157.956171 21.30352999, -157.9563358 21.35683213, -157.9546399 21.41041066, -157.9504489 21.46434291, -157.9485446 21.51792843)))",1975.534845565969,100.0,77
2016-09-03 20:55:15.385,1040010021588300,1040010021588300,WORLDVIEW03_VNIR,0.91727888584137,3.67066097259521,2016-09-03 20:55:15.385,90,53.8415832519531,62.8405075073242,271.962524414062,"MULTIPOLYGON(((-158.2929759 21.76371708, -157.7760617 21.76732127, -157.7763875 21.71513838, -157.776743 21.66297508, -157.7770301 21.6108745, -157.7773053 21.55880906, -157.7776094 21.50675326, -157.7778725 21.45468252, -157.7764302 21.40268206, -157.7749897 21.35073873, -157.7741931 21.2988055, -157.7791234 21.24670474, -157.77918 21.23717105, -158.2895905 21.22487823, -158.2896351 21.23387144, -158.2899113 21.28676029, -158.2901904 21.33964873, -158.2905295 21.39255727, -158.2909209 21.44551564, -158.2912808 21.49851054, -158.2916197 21.55148959, -158.2919922 21.60447896, -158.2923502 21.65750554, -158.2926545 21.71059977, -158.2929759 21.76371708)))",3153.9347887846498,100.0,78
2016-09-04 21:09:37.585,10400100214A1200,10400100214A1200,WORLDVIEW03_VNIR,0.818348288536072,3.27942967414856,2016-09-04 21:09:37.585,33,51.4834480285645,65.5647964477539,230.847137451172,"MULTIPOLYGON(((-158.2055764 21.75953354, -157.8536045 21.93056382, -157.8534486 21.87306294, -157.8532611 21.81534084, -157.8531793 21.75730421, -157.8531473 21.69920659, -157.8530228 21.64093533, -157.8529562 21.58242924, -157.8509094 21.52542045, -157.8522054 21.46535695, -157.8457293 21.41171517, -157.849667 21.34894332, -157.8523757 21.28706624, -157.8522935 21.23779173, -158.2069392 21.05228827, -158.206808 21.1021399, -158.2066226 21.16295968, -158.2065672 21.2235354, -158.2064261 21.28393686, -158.206289 21.34411866, -158.2061538 21.40404983, -158.2058399 21.46394456, -158.2030898 21.52562331, -158.2056539 21.58272387, -158.2055979 21.6419262, -158.2055937 21.70085492, -158.2055764 21.75953354)))",2841.587921347567,50.6255467568253,79
2016-09-04 21:10:30.885,10400100212D1500,10400100212D1500,WORLDVIEW03_VNIR,0.538318634033203,2.15466523170471,2016-09-04 21:10:30.885,18,42.0693206787109,66.0230178833008,250.233352661133,"MULTIPOLYGON(((-157.8520627 21.50859946, -157.5998086 21.55483023, -157.5999486 21.51432052, -157.6000989 21.47381086, -157.6002293 21.43330661, -157.6003041 21.39282326, -157.6004065 21.35230009, -157.6005233 21.31176222, -157.6006433 21.27123471, -157.6007479 21.24014244, -157.8514899 21.19261676, -157.8515735 21.22346506, -157.8516932 21.26419405, -157.8516392 21.30499744, -157.849518 21.34655313, -157.84933 21.38736222, -157.8481444 21.42853271, -157.8518314 21.46793581, -157.8520627 21.50859946)))",906.136745572837,49.98031055456163,80
2016-09-05 21:24:31.783,1040010022C30900,1040010022C30900,WORLDVIEW03_VNIR,0.994000315666199,3.99295163154602,2016-09-05 21:24:31.783,22,54.2897453308105,68.4336166381836,198.17546081543,"MULTIPOLYGON(((-157.8636246 21.51774785, -157.5903556 21.71445691, -157.589676 21.61789943, -157.5890882 21.51986127, -157.5884415 21.42060098, -157.5877888 21.32005853, -157.5872369 21.22841789, -157.8677286 21.01354048, -157.8670236 21.1080781, -157.8663151 21.2120777, -157.8655874 21.3148265, -157.8620283 21.42441073, -157.8636246 21.51774785)))",1570.586032616768,64.41828046631711,81
2016-09-05 21:25:43.433,1040010022D0D900,1040010022D0D900,WORLDVIEW03_VNIR,0.446591794490814,1.79004323482513,2016-09-05 21:25:43.433,36,35.1599578857422,68.3983917236328,207.624771118164,"MULTIPOLYGON(((-157.8472623 21.24304802, -158.0235901 21.19764773, -158.0229168 21.24405407, -158.0223368 21.2898978, -158.0216849 21.33516458, -158.0210886 21.3798144, -158.0200304 21.42463851, -158.0191686 21.46842634, -158.0183054 21.5118488, -158.0176131 21.55437175, -158.0171258 21.59600436, -158.0169515 21.63662072, -158.0168176 21.67671213, -158.016886 21.71603406, -158.0164902 21.74988772, -157.854047 21.77995018, -157.8536404 21.7472214, -157.8531576 21.70800478, -157.8526709 21.66832181, -157.8521727 21.62817092, -157.8516617 21.58754159, -157.8506976 21.54723779, -157.8505415 21.50479596, -157.8499952 21.4627459, -157.8475847 21.42378284, -157.8476421 21.37921337, -157.8480214 21.33342404, -157.8478089 21.28808178, -157.8472623 21.24304802)))",1056.0947312124483,52.17269979275913,82
2016-09-11 21:24:22.877,104001002294C800,104001002294C800,WORLDVIEW03_VNIR,0.333178490400314,1.33265233039856,2016-09-11 21:24:22.877,30,16.9155082702637,67.0713272094727,308.384307861328,"MULTIPOLYGON(((-157.8552838 21.49769414, -157.7174375 21.49098151, -157.7174532 21.46114503, -157.7174796 21.43129689, -157.717545 21.40147002, -157.7174881 21.3715903, -157.717553 21.34179914, -157.7170221 21.31152805, -157.7177025 21.28221884, -157.7177669 21.25243019, -157.7178217 21.22353501, -157.8548548 21.23019106, -157.8548984 21.25902391, -157.8549423 21.2888424, -157.8549303 21.31861922, -157.8545625 21.34816737, -157.8541742 21.37768894, -157.8540775 21.40741241, -157.8545652 21.43757784, -157.8551106 21.46777573, -157.8552838 21.49769414)))",421.22243883699775,54.53447137175215,83
